0.0	1.5
Integration time [ms]:	1.05
Averaging Nr. [scans]:1
Smoothing Nr. [pixels]:0
Data measured with spectrometer [name]:b'1703274U8'
Wave	;Sample	;Dark	;Reference	;Scope	
[nm]	;[counts]	;[counts]	;[counts]	
 
311,8260498046875;	111,75;	0,0;	0,0
311,8598937988281;	116,25;	0,0;	0,0
311,8937683105469;	127,0;	0,0;	0,0
311,9276123046875;	135,75;	0,0;	0,0
311,96142578125;	125,0;	0,0;	0,0
311,99530029296875;	126,25;	0,0;	0,0
312,02911376953125;	130,5;	0,0;	0,0
312,06292724609375;	122,0;	0,0;	0,0
312,09674072265625;	126,25;	0,0;	0,0
312,13055419921875;	127,0;	0,0;	0,0
312,164306640625;	107,5;	0,0;	0,0
312,1981201171875;	114,75;	0,0;	0,0
312,2319030761719;	125,5;	0,0;	0,0
312,2656555175781;	114,5;	0,0;	0,0
312,2994384765625;	101,0;	0,0;	0,0
312,33319091796875;	113,75;	0,0;	0,0
312,366943359375;	112,75;	0,0;	0,0
312,4007263183594;	103,75;	0,0;	0,0
312,4344482421875;	122,25;	0,0;	0,0
312,4681701660156;	124,5;	0,0;	0,0
312,5019226074219;	121,75;	0,0;	0,0
312,53564453125;	152,25;	0,0;	0,0
312,5693054199219;	185,25;	0,0;	0,0
312,6030578613281;	150,0;	0,0;	0,0
312,6367492675781;	116,75;	0,0;	0,0
312,67041015625;	124,75;	0,0;	0,0
312,7041320800781;	126,5;	0,0;	0,0
312,73779296875;	118,5;	0,0;	0,0
312,7714538574219;	126,5;	0,0;	0,0
312,8051452636719;	118,75;	0,0;	0,0
312,83880615234375;	114,75;	0,0;	0,0
312,8724060058594;	126,25;	0,0;	0,0
312,90606689453125;	120,25;	0,0;	0,0
312,939697265625;	129,25;	0,0;	0,0
312,97332763671875;	125,25;	0,0;	0,0
313,0069580078125;	127,75;	0,0;	0,0
313,0405578613281;	131,0;	0,0;	0,0
313,07415771484375;	121,5;	0,0;	0,0
313,10772705078125;	119,5;	0,0;	0,0
313,141357421875;	124,0;	0,0;	0,0
313,1749267578125;	113,25;	0,0;	0,0
313,20849609375;	139,5;	0,0;	0,0
313,2420959472656;	122,75;	0,0;	0,0
313,275634765625;	106,75;	0,0;	0,0
313,3092041015625;	129,0;	0,0;	0,0
313,3427429199219;	122,0;	0,0;	0,0
313,37628173828125;	127,25;	0,0;	0,0
313,4098205566406;	145,25;	0,0;	0,0
313,443359375;	114,25;	0,0;	0,0
313,47686767578125;	111,5;	0,0;	0,0
313,5103454589844;	110,5;	0,0;	0,0
313,54388427734375;	131,5;	0,0;	0,0
313,577392578125;	139,5;	0,0;	0,0
313,6108703613281;	102,0;	0,0;	0,0
313,6443786621094;	111,25;	0,0;	0,0
313,6778564453125;	110,25;	0,0;	0,0
313,7113037109375;	105,75;	0,0;	0,0
313,7447814941406;	119,25;	0,0;	0,0
313,7782287597656;	113,5;	0,0;	0,0
313,8116760253906;	107,0;	0,0;	0,0
313,8451232910156;	123,5;	0,0;	0,0
313,8785400390625;	109,75;	0,0;	0,0
313,9119567871094;	121,0;	0,0;	0,0
313,9454040527344;	113,75;	0,0;	0,0
313,97882080078125;	116,0;	0,0;	0,0
314,01220703125;	125,25;	0,0;	0,0
314,0456237792969;	138,25;	0,0;	0,0
314,0790100097656;	122,0;	0,0;	0,0
314,1123962402344;	107,25;	0,0;	0,0
314,1457824707031;	123,5;	0,0;	0,0
314,17913818359375;	131,5;	0,0;	0,0
314,2124938964844;	139,0;	0,0;	0,0
314,245849609375;	125,0;	0,0;	0,0
314,2792053222656;	145,0;	0,0;	0,0
314,31256103515625;	140,75;	0,0;	0,0
314,3459167480469;	124,25;	0,0;	0,0
314,37921142578125;	140,0;	0,0;	0,0
314,41253662109375;	142,0;	0,0;	0,0
314,44586181640625;	121,0;	0,0;	0,0
314,4791564941406;	128,75;	0,0;	0,0
314,512451171875;	108,0;	0,0;	0,0
314,5457763671875;	120,0;	0,0;	0,0
314,57904052734375;	128,0;	0,0;	0,0
314,6123046875;	112,5;	0,0;	0,0
314,6455993652344;	127,75;	0,0;	0,0
314,6788635253906;	112,5;	0,0;	0,0
314,71209716796875;	100,0;	0,0;	0,0
314,745361328125;	118,5;	0,0;	0,0
314,7785949707031;	123,25;	0,0;	0,0
314,8117980957031;	124,75;	0,0;	0,0
314,8450622558594;	112,75;	0,0;	0,0
314,8782653808594;	105,0;	0,0;	0,0
314,9114685058594;	102,25;	0,0;	0,0
314,9447021484375;	119,5;	0,0;	0,0
314,9778747558594;	112,25;	0,0;	0,0
315,0110778808594;	124,25;	0,0;	0,0
315,0442810058594;	112,0;	0,0;	0,0
315,07745361328125;	122,5;	0,0;	0,0
315,1106262207031;	162,75;	0,0;	0,0
315,14373779296875;	143,0;	0,0;	0,0
315,17694091796875;	117,5;	0,0;	0,0
315,2100830078125;	119,0;	0,0;	0,0
315,2431945800781;	124,75;	0,0;	0,0
315,2763671875;	117,75;	0,0;	0,0
315,3094787597656;	130,0;	0,0;	0,0
315,34259033203125;	147,25;	0,0;	0,0
315,3757019042969;	151,0;	0,0;	0,0
315,4088134765625;	167,25;	0,0;	0,0
315,4419250488281;	169,25;	0,0;	0,0
315,4750061035156;	115,5;	0,0;	0,0
315,5080871582031;	108,0;	0,0;	0,0
315,5411376953125;	122,0;	0,0;	0,0
315,5742492675781;	131,5;	0,0;	0,0
315,6072998046875;	123,5;	0,0;	0,0
315,6403503417969;	138,25;	0,0;	0,0
315,67340087890625;	132,5;	0,0;	0,0
315,7064514160156;	149,5;	0,0;	0,0
315,7394714355469;	139,75;	0,0;	0,0
315,77252197265625;	152,25;	0,0;	0,0
315,8055114746094;	142,0;	0,0;	0,0
315,8385314941406;	135,25;	0,0;	0,0
315,8715515136719;	177,75;	0,0;	0,0
315,904541015625;	184,75;	0,0;	0,0
315,9375305175781;	149,0;	0,0;	0,0
315,9705505371094;	153,0;	0,0;	0,0
316,00347900390625;	145,5;	0,0;	0,0
316,0364685058594;	163,75;	0,0;	0,0
316,0694274902344;	133,25;	0,0;	0,0
316,10235595703125;	120,0;	0,0;	0,0
316,13531494140625;	116,5;	0,0;	0,0
316,16827392578125;	116,75;	0,0;	0,0
316,2012023925781;	117,25;	0,0;	0,0
316,2341003417969;	136,5;	0,0;	0,0
316,2670593261719;	115,5;	0,0;	0,0
316,2999572753906;	116,75;	0,0;	0,0
316,3328552246094;	123,25;	0,0;	0,0
316,36578369140625;	116,5;	0,0;	0,0
316,3986511230469;	97,75;	0,0;	0,0
316,4315490722656;	118,75;	0,0;	0,0
316,46441650390625;	105,25;	0,0;	0,0
316,4972839355469;	122,0;	0,0;	0,0
316,5301513671875;	108,25;	0,0;	0,0
316,5630187988281;	135,25;	0,0;	0,0
316,5958251953125;	113,25;	0,0;	0,0
316,6286926269531;	168,0;	0,0;	0,0
316,6615295410156;	124,5;	0,0;	0,0
316,6943359375;	138,0;	0,0;	0,0
316,7271728515625;	126,5;	0,0;	0,0
316,7599792480469;	156,0;	0,0;	0,0
316,7927551269531;	145,5;	0,0;	0,0
316,8255310058594;	114,25;	0,0;	0,0
316,8583679199219;	107,5;	0,0;	0,0
316,8911437988281;	123,25;	0,0;	0,0
316,92388916015625;	102,5;	0,0;	0,0
316,9566955566406;	124,75;	0,0;	0,0
316,98944091796875;	96,5;	0,0;	0,0
317,0221862792969;	126,25;	0,0;	0,0
317,054931640625;	96,0;	0,0;	0,0
317,0876770019531;	118,75;	0,0;	0,0
317,1203918457031;	123,75;	0,0;	0,0
317,1531066894531;	128,25;	0,0;	0,0
317,18585205078125;	130,0;	0,0;	0,0
317,2185363769531;	111,0;	0,0;	0,0
317,2512512207031;	100,25;	0,0;	0,0
317,2839660644531;	125,75;	0,0;	0,0
317,3166198730469;	118,5;	0,0;	0,0
317,34930419921875;	109,5;	0,0;	0,0
317,3819885253906;	116,0;	0,0;	0,0
317,4146728515625;	117,5;	0,0;	0,0
317,44732666015625;	111,25;	0,0;	0,0
317,47998046875;	136,25;	0,0;	0,0
317,5126037597656;	156,25;	0,0;	0,0
317,54522705078125;	155,0;	0,0;	0,0
317,577880859375;	125,25;	0,0;	0,0
317,6105041503906;	111,0;	0,0;	0,0
317,6430969238281;	115,0;	0,0;	0,0
317,6757507324219;	124,5;	0,0;	0,0
317,7083435058594;	129,0;	0,0;	0,0
317,74090576171875;	151,0;	0,0;	0,0
317,7735290527344;	154,0;	0,0;	0,0
317,80609130859375;	150,5;	0,0;	0,0
317,8386535644531;	133,25;	0,0;	0,0
317,8712463378906;	168,5;	0,0;	0,0
317,9037780761719;	214,0;	0,0;	0,0
317,9363098144531;	268,0;	0,0;	0,0
317,9688720703125;	228,75;	0,0;	0,0
318,00140380859375;	251,0;	0,0;	0,0
318,033935546875;	183,25;	0,0;	0,0
318,06646728515625;	139,0;	0,0;	0,0
318,0989685058594;	134,0;	0,0;	0,0
318,1314697265625;	145,75;	0,0;	0,0
318,16400146484375;	154,0;	0,0;	0,0
318,19647216796875;	132,5;	0,0;	0,0
318,22894287109375;	112,0;	0,0;	0,0
318,2614440917969;	137,5;	0,0;	0,0
318,2939147949219;	134,75;	0,0;	0,0
318,32635498046875;	129,5;	0,0;	0,0
318,35882568359375;	121,75;	0,0;	0,0
318,39129638671875;	117,0;	0,0;	0,0
318,4237060546875;	135,75;	0,0;	0,0
318,4561767578125;	139,75;	0,0;	0,0
318,48858642578125;	140,25;	0,0;	0,0
318,5209655761719;	115,25;	0,0;	0,0
318,55340576171875;	98,5;	0,0;	0,0
318,5858154296875;	133,25;	0,0;	0,0
318,6181945800781;	129,25;	0,0;	0,0
318,6506042480469;	164,5;	0,0;	0,0
318,6829833984375;	165,5;	0,0;	0,0
318,7153625488281;	138,75;	0,0;	0,0
318,74774169921875;	122,5;	0,0;	0,0
318,78009033203125;	134,0;	0,0;	0,0
318,81243896484375;	117,75;	0,0;	0,0
318,8448181152344;	145,25;	0,0;	0,0
318,87713623046875;	137,75;	0,0;	0,0
318,9094543457031;	133,25;	0,0;	0,0
318,9418029785156;	114,0;	0,0;	0,0
318,97412109375;	125,25;	0,0;	0,0
319,00640869140625;	112,5;	0,0;	0,0
319,0387268066406;	109,25;	0,0;	0,0
319,0710144042969;	129,5;	0,0;	0,0
319,1033020019531;	124,0;	0,0;	0,0
319,1355895996094;	133,5;	0,0;	0,0
319,1678466796875;	152,75;	0,0;	0,0
319,2001037597656;	141,5;	0,0;	0,0
319,2323913574219;	149,25;	0,0;	0,0
319,2646179199219;	249,5;	0,0;	0,0
319,296875;	258,75;	0,0;	0,0
319,3291015625;	227,75;	0,0;	0,0
319,361328125;	197,75;	0,0;	0,0
319,3935546875;	137,0;	0,0;	0,0
319,42578125;	139,25;	0,0;	0,0
319,4579772949219;	134,75;	0,0;	0,0
319,4902038574219;	130,25;	0,0;	0,0
319,5223693847656;	152,75;	0,0;	0,0
319,5545654296875;	127,0;	0,0;	0,0
319,5867614746094;	160,0;	0,0;	0,0
319,618896484375;	184,25;	0,0;	0,0
319,6510925292969;	247,5;	0,0;	0,0
319,6832275390625;	322,25;	0,0;	0,0
319,71539306640625;	210,0;	0,0;	0,0
319,7475280761719;	142,5;	0,0;	0,0
319,7796630859375;	128,0;	0,0;	0,0
319,811767578125;	118,25;	0,0;	0,0
319,84393310546875;	109,0;	0,0;	0,0
319,8760070800781;	133,5;	0,0;	0,0
319,90814208984375;	165,25;	0,0;	0,0
319,94024658203125;	185,0;	0,0;	0,0
319,9723205566406;	168,5;	0,0;	0,0
320,00439453125;	157,5;	0,0;	0,0
320,0364990234375;	207,25;	0,0;	0,0
320,06854248046875;	137,5;	0,0;	0,0
320,1006164550781;	136,0;	0,0;	0,0
320,1326904296875;	119,25;	0,0;	0,0
320,1647033691406;	113,75;	0,0;	0,0
320,1967468261719;	136,5;	0,0;	0,0
320,2287902832031;	114,25;	0,0;	0,0
320,2608337402344;	115,0;	0,0;	0,0
320,2928466796875;	118,5;	0,0;	0,0
320,3248596191406;	114,25;	0,0;	0,0
320,35687255859375;	107,25;	0,0;	0,0
320,38885498046875;	114,5;	0,0;	0,0
320,42083740234375;	136,5;	0,0;	0,0
320,45281982421875;	124,75;	0,0;	0,0
320,48480224609375;	150,5;	0,0;	0,0
320,5167541503906;	182,5;	0,0;	0,0
320,5487060546875;	163,25;	0,0;	0,0
320,5806579589844;	117,25;	0,0;	0,0
320,6126403808594;	103,75;	0,0;	0,0
320,6445617675781;	109,75;	0,0;	0,0
320,67645263671875;	119,75;	0,0;	0,0
320,70843505859375;	106,0;	0,0;	0,0
320,7403259277344;	121,5;	0,0;	0,0
320,772216796875;	112,75;	0,0;	0,0
320,80413818359375;	135,25;	0,0;	0,0
320,8360290527344;	137,75;	0,0;	0,0
320,867919921875;	113,5;	0,0;	0,0
320,8998107910156;	144,25;	0,0;	0,0
320,9316711425781;	144,75;	0,0;	0,0
320,9635314941406;	173,0;	0,0;	0,0
320,9953918457031;	182,75;	0,0;	0,0
321,0272216796875;	232,75;	0,0;	0,0
321,0590515136719;	223,5;	0,0;	0,0
321,09088134765625;	204,75;	0,0;	0,0
321,12274169921875;	215,0;	0,0;	0,0
321,1545715332031;	297,25;	0,0;	0,0
321,1863708496094;	355,75;	0,0;	0,0
321,2181701660156;	232,75;	0,0;	0,0
321,2499694824219;	173,25;	0,0;	0,0
321,28173828125;	197,0;	0,0;	0,0
321,3135681152344;	271,5;	0,0;	0,0
321,3453063964844;	280,25;	0,0;	0,0
321,3770751953125;	362,25;	0,0;	0,0
321,40887451171875;	330,0;	0,0;	0,0
321,44061279296875;	187,5;	0,0;	0,0
321,47235107421875;	160,75;	0,0;	0,0
321,5041198730469;	131,5;	0,0;	0,0
321,5357971191406;	159,5;	0,0;	0,0
321,5675048828125;	196,5;	0,0;	0,0
321,5992431640625;	177,75;	0,0;	0,0
321,6309509277344;	131,75;	0,0;	0,0
321,66265869140625;	118,25;	0,0;	0,0
321,6943664550781;	159,25;	0,0;	0,0
321,7260437011719;	193,75;	0,0;	0,0
321,7577209472656;	143,25;	0,0;	0,0
321,7893981933594;	134,75;	0,0;	0,0
321,821044921875;	117,0;	0,0;	0,0
321,85272216796875;	125,0;	0,0;	0,0
321,8843994140625;	147,75;	0,0;	0,0
321,916015625;	216,0;	0,0;	0,0
321,9476318359375;	285,75;	0,0;	0,0
321,9792785644531;	222,0;	0,0;	0,0
322,0108947753906;	143,5;	0,0;	0,0
322,0425109863281;	130,75;	0,0;	0,0
322,0741271972656;	140,5;	0,0;	0,0
322,105712890625;	155,25;	0,0;	0,0
322,1372985839844;	210,0;	0,0;	0,0
322,16888427734375;	339,25;	0,0;	0,0
322,2004699707031;	394,25;	0,0;	0,0
322,2320251464844;	204,75;	0,0;	0,0
322,26361083984375;	155,5;	0,0;	0,0
322,295166015625;	130,5;	0,0;	0,0
322,3266906738281;	134,5;	0,0;	0,0
322,3582458496094;	104,0;	0,0;	0,0
322,3897705078125;	137,25;	0,0;	0,0
322,4212646484375;	136,75;	0,0;	0,0
322,45281982421875;	142,75;	0,0;	0,0
322,4843444824219;	190,25;	0,0;	0,0
322,51580810546875;	294,0;	0,0;	0,0
322,54736328125;	478,5;	0,0;	0,0
322,57879638671875;	457,75;	0,0;	0,0
322,61029052734375;	198,75;	0,0;	0,0
322,64178466796875;	135,0;	0,0;	0,0
322,6732482910156;	163,0;	0,0;	0,0
322,7046813964844;	200,25;	0,0;	0,0
322,7361755371094;	295,75;	0,0;	0,0
322,767578125;	424,25;	0,0;	0,0
322,79901123046875;	257,0;	0,0;	0,0
322,8304748535156;	187,0;	0,0;	0,0
322,86187744140625;	152,0;	0,0;	0,0
322,8932800292969;	153,75;	0,0;	0,0
322,9247131347656;	139,0;	0,0;	0,0
322,9560852050781;	170,0;	0,0;	0,0
322,98748779296875;	187,0;	0,0;	0,0
323,01885986328125;	166,5;	0,0;	0,0
323,05023193359375;	165,25;	0,0;	0,0
323,08160400390625;	169,0;	0,0;	0,0
323,1129455566406;	139,5;	0,0;	0,0
323,1443176269531;	116,0;	0,0;	0,0
323,1756591796875;	111,75;	0,0;	0,0
323,2070007324219;	133,0;	0,0;	0,0
323,23834228515625;	156,5;	0,0;	0,0
323,2696533203125;	180,25;	0,0;	0,0
323,30096435546875;	165,0;	0,0;	0,0
323,3323059082031;	162,25;	0,0;	0,0
323,36358642578125;	160,0;	0,0;	0,0
323,3948669433594;	168,25;	0,0;	0,0
323,4261779785156;	127,0;	0,0;	0,0
323,45745849609375;	136,5;	0,0;	0,0
323,48870849609375;	125,5;	0,0;	0,0
323,5199890136719;	114,0;	0,0;	0,0
323,55126953125;	126,5;	0,0;	0,0
323,5824890136719;	164,0;	0,0;	0,0
323,61376953125;	152,75;	0,0;	0,0
323,6449890136719;	147,75;	0,0;	0,0
323,67620849609375;	127,0;	0,0;	0,0
323,70745849609375;	113,25;	0,0;	0,0
323,7386474609375;	141,5;	0,0;	0,0
323,76983642578125;	124,75;	0,0;	0,0
323,8010559082031;	113,75;	0,0;	0,0
323,8322448730469;	121,5;	0,0;	0,0
323,8634338378906;	149,0;	0,0;	0,0
323,8946228027344;	179,25;	0,0;	0,0
323,92578125;	223,25;	0,0;	0,0
323,9569091796875;	180,25;	0,0;	0,0
323,9880676269531;	115,75;	0,0;	0,0
324,01922607421875;	137,0;	0,0;	0,0
324,05035400390625;	121,5;	0,0;	0,0
324,0815124511719;	107,5;	0,0;	0,0
324,1126403808594;	110,5;	0,0;	0,0
324,14373779296875;	119,25;	0,0;	0,0
324,1748352050781;	116,0;	0,0;	0,0
324,2059326171875;	129,75;	0,0;	0,0
324,2370300292969;	109,75;	0,0;	0,0
324,2681579589844;	104,25;	0,0;	0,0
324,2992248535156;	150,0;	0,0;	0,0
324,33026123046875;	130,5;	0,0;	0,0
324,3613586425781;	145,75;	0,0;	0,0
324,39239501953125;	219,25;	0,0;	0,0
324,4234313964844;	172,5;	0,0;	0,0
324,4544982910156;	122,0;	0,0;	0,0
324,48553466796875;	127,25;	0,0;	0,0
324,51654052734375;	107,75;	0,0;	0,0
324,5475769042969;	137,0;	0,0;	0,0
324,5785827636719;	139,25;	0,0;	0,0
324,60955810546875;	160,0;	0,0;	0,0
324,6405944824219;	157,5;	0,0;	0,0
324,67156982421875;	275,25;	0,0;	0,0
324,7025451660156;	391,5;	0,0;	0,0
324,7335510253906;	656,0;	0,0;	0,0
324,7644958496094;	429,5;	0,0;	0,0
324,79547119140625;	199,25;	0,0;	0,0
324,826416015625;	155,0;	0,0;	0,0
324,85736083984375;	141,25;	0,0;	0,0
324,8882751464844;	126,5;	0,0;	0,0
324,919189453125;	96,25;	0,0;	0,0
324,95013427734375;	117,5;	0,0;	0,0
324,9810485839844;	129,0;	0,0;	0,0
325,011962890625;	115,5;	0,0;	0,0
325,0428771972656;	136,25;	0,0;	0,0
325,07373046875;	138,5;	0,0;	0,0
325,1046447753906;	127,75;	0,0;	0,0
325,1355285644531;	136,0;	0,0;	0,0
325,1663818359375;	123,75;	0,0;	0,0
325,1972351074219;	101,5;	0,0;	0,0
325,2281188964844;	120,75;	0,0;	0,0
325,2589416503906;	106,75;	0,0;	0,0
325,289794921875;	122,0;	0,0;	0,0
325,3206481933594;	121,25;	0,0;	0,0
325,3514404296875;	150,75;	0,0;	0,0
325,3822326660156;	141,25;	0,0;	0,0
325,4130554199219;	174,25;	0,0;	0,0
325,4438781738281;	148,0;	0,0;	0,0
325,47467041015625;	101,0;	0,0;	0,0
325,5054626464844;	130,75;	0,0;	0,0
325,5362243652344;	111,0;	0,0;	0,0
325,5669860839844;	129,0;	0,0;	0,0
325,5977783203125;	143,5;	0,0;	0,0
325,6285095214844;	116,0;	0,0;	0,0
325,65924072265625;	103,25;	0,0;	0,0
325,6900329589844;	123,0;	0,0;	0,0
325,72076416015625;	135,0;	0,0;	0,0
325,7514953613281;	134,25;	0,0;	0,0
325,7822265625;	122,5;	0,0;	0,0
325,81292724609375;	118,5;	0,0;	0,0
325,8436279296875;	123,5;	0,0;	0,0
325,87432861328125;	154,5;	0,0;	0,0
325,9049987792969;	132,0;	0,0;	0,0
325,9356689453125;	123,75;	0,0;	0,0
325,96636962890625;	127,25;	0,0;	0,0
325,9970397949219;	128,25;	0,0;	0,0
326,0276794433594;	112,75;	0,0;	0,0
326,058349609375;	114,5;	0,0;	0,0
326,0889892578125;	110,75;	0,0;	0,0
326,1195983886719;	110,0;	0,0;	0,0
326,1502685546875;	110,5;	0,0;	0,0
326,1808776855469;	124,25;	0,0;	0,0
326,21148681640625;	110,75;	0,0;	0,0
326,24212646484375;	110,75;	0,0;	0,0
326,272705078125;	92,5;	0,0;	0,0
326,30328369140625;	116,75;	0,0;	0,0
326,3338928222656;	109,5;	0,0;	0,0
326,36444091796875;	139,25;	0,0;	0,0
326,39501953125;	116,75;	0,0;	0,0
326,42559814453125;	135,75;	0,0;	0,0
326,45611572265625;	120,25;	0,0;	0,0
326,4866638183594;	169,25;	0,0;	0,0
326,5172424316406;	177,0;	0,0;	0,0
326,5477600097656;	189,75;	0,0;	0,0
326,5782775878906;	142,25;	0,0;	0,0
326,6087646484375;	107,5;	0,0;	0,0
326,6393127441406;	114,0;	0,0;	0,0
326,6697998046875;	119,5;	0,0;	0,0
326,7003173828125;	107,75;	0,0;	0,0
326,73077392578125;	121,0;	0,0;	0,0
326,7612609863281;	111,25;	0,0;	0,0
326,7917175292969;	129,0;	0,0;	0,0
326,82220458984375;	125,75;	0,0;	0,0
326,8526611328125;	103,25;	0,0;	0,0
326,88311767578125;	91,0;	0,0;	0,0
326,91357421875;	116,5;	0,0;	0,0
326,9439697265625;	129,0;	0,0;	0,0
326,974365234375;	127,75;	0,0;	0,0
327,0048522949219;	122,5;	0,0;	0,0
327,03521728515625;	135,0;	0,0;	0,0
327,06561279296875;	193,75;	0,0;	0,0
327,0960693359375;	178,5;	0,0;	0,0
327,1264343261719;	127,75;	0,0;	0,0
327,15679931640625;	111,25;	0,0;	0,0
327,1871643066406;	112,0;	0,0;	0,0
327,217529296875;	117,25;	0,0;	0,0
327,2478942871094;	112,75;	0,0;	0,0
327,27825927734375;	127,25;	0,0;	0,0
327,30859375;	186,0;	0,0;	0,0
327,33892822265625;	268,0;	0,0;	0,0
327,3692626953125;	481,5;	0,0;	0,0
327,3995666503906;	337,75;	0,0;	0,0
327,42987060546875;	158,0;	0,0;	0,0
327,460205078125;	120,0;	0,0;	0,0
327,490478515625;	134,0;	0,0;	0,0
327,520751953125;	113,75;	0,0;	0,0
327,5510559082031;	99,75;	0,0;	0,0
327,5813293457031;	105,5;	0,0;	0,0
327,6116027832031;	130,5;	0,0;	0,0
327,6418762207031;	146,0;	0,0;	0,0
327,672119140625;	113,75;	0,0;	0,0
327,7023620605469;	123,75;	0,0;	0,0
327,73260498046875;	120,75;	0,0;	0,0
327,7628479003906;	104,75;	0,0;	0,0
327,7930603027344;	107,0;	0,0;	0,0
327,8232727050781;	120,25;	0,0;	0,0
327,8534851074219;	126,25;	0,0;	0,0
327,8836669921875;	106,25;	0,0;	0,0
327,91387939453125;	113,25;	0,0;	0,0
327,9440612792969;	118,5;	0,0;	0,0
327,9742126464844;	137,5;	0,0;	0,0
328,00439453125;	161,0;	0,0;	0,0
328,0345764160156;	158,0;	0,0;	0,0
328,064697265625;	134,0;	0,0;	0,0
328,0948791503906;	125,75;	0,0;	0,0
328,125;	145,25;	0,0;	0,0
328,1551208496094;	125,0;	0,0;	0,0
328,1852722167969;	115,0;	0,0;	0,0
328,2153625488281;	103,0;	0,0;	0,0
328,2454528808594;	121,25;	0,0;	0,0
328,2756042480469;	124,5;	0,0;	0,0
328,3056640625;	101,0;	0,0;	0,0
328,33575439453125;	112,5;	0,0;	0,0
328,3658447265625;	140,5;	0,0;	0,0
328,39593505859375;	110,0;	0,0;	0,0
328,42596435546875;	128,75;	0,0;	0,0
328,4560241699219;	114,0;	0,0;	0,0
328,486083984375;	135,25;	0,0;	0,0
328,5160827636719;	115,25;	0,0;	0,0
328,5461730957031;	132,5;	0,0;	0,0
328,576171875;	143,75;	0,0;	0,0
328,6061706542969;	180,0;	0,0;	0,0
328,6361999511719;	266,0;	0,0;	0,0
328,66619873046875;	323,5;	0,0;	0,0
328,6961669921875;	169,25;	0,0;	0,0
328,7261657714844;	129,25;	0,0;	0,0
328,75616455078125;	132,0;	0,0;	0,0
328,7861328125;	100,5;	0,0;	0,0
328,8160705566406;	123,75;	0,0;	0,0
328,8460388183594;	117,0;	0,0;	0,0
328,8759765625;	129,5;	0,0;	0,0
328,9059143066406;	106,5;	0,0;	0,0
328,9358825683594;	119,25;	0,0;	0,0
328,9657897949219;	119,75;	0,0;	0,0
328,9956970214844;	116,0;	0,0;	0,0
329,025634765625;	127,75;	0,0;	0,0
329,0555419921875;	133,75;	0,0;	0,0
329,0854187011719;	139,5;	0,0;	0,0
329,1153259277344;	136,25;	0,0;	0,0
329,14520263671875;	127,5;	0,0;	0,0
329,175048828125;	177,25;	0,0;	0,0
329,2049560546875;	186,25;	0,0;	0,0
